699.935	740.685	714.99	684.2525	597.7575	519.2425	510.145	614.8825	795.55	1006.13	1131.845	1144.445	1083.6775	1073.155	1026.0875	918.0225	906.0375	902.1875	922.185	950.3275	966.3725	877.0875	791.2575	744.46
650.47	593.2275	539.6425	520.6075	511.2	500.0075	617.5375	837.52	987.4875	1081.5075	1097.5675	1018.93	1008.0775	1072.4375	981.805	908.3025	895.2125	894.275	976.505	1016.4225	1057.3275	961.8975	823.31	775.7425
689.565	610.3225	578.1475	541.61	521.83	514.6875	624.4775	838.6775	1012.2075	1105.9875	1061.8675	1016.3625	1009.335	1057.7075	1023.305	917.2225	905.375	943.57	984.5625	1051.1925	1063.4275	953.995	823.5075	754.755
713.5525	620.6775	569.655	551.5575	526.785	518.5625	563.0475	748.1525	965.055	1149.5875	1150.77	1084.6075	1077.415	1131.015	1065.4375	996.685	988.6625	989.1775	1034.6575	1056.6	1006.77	902.1275	804.065	788.105
723.4175	633.9325	575.245	545.465	526.8325	498.9925	523.34	645.5475	881.3875	1129.3075	1200.8175	1164.5175	1116.07	1124.94	1070.7375	970.15	942.8125	933.8925	963.5175	983.4775	988.255	875.595	793.14	761.0325
713.545	634.2525	566.2925	535.6125	517.5125	498.5475	526.3975	682.95	923.76	1208.1525	1275.4925	1214.6375	1137.39	1142.6375	1106.2575	1015.48	939.4275	946.11	967.86	995.6075	1013.035	937.4675	844.71	751.805
678.405	587.14	536.0325	538.105	526	517.59	739.74	1059.4825	1097.395	1088.1625	1057.435	1001.8575	1017.7975	1074.71	1011.035	947.975	906.2825	927.695	1015.955	1077.03	1122.5525	1052.8375	915.43	797.335
683.0025	598.7775	569.3025	555.5325	560.345	557.055	729.0175	1065.4575	1102.4825	1098.6275	1040.775	996.3975	1017.305	1046.445	1004.8475	969.7475	908.4225	941.51	1047.575	1106.4125	1130.005	1033.7625	920.255	802.9575
714.05	637.26	589.1625	586.3725	560.36	547.1625	732.135	1078.7075	1096.79	1084.275	1033.035	996.3475	1022.8475	1053.1775	1019.1525	954.7225	921.145	969.7575	1032.5725	1115.0425	1122.0625	1017.9675	914.7175	801.5825
722.1425	626.285	577.8925	558.7025	566.61	550.69	735.3	1083.6725	1110.8475	1112.025	1038.03	1010.37	1019.835	1047.825	1022.28	963.4075	922.1075	973.6475	1041.6575	1115.8525	1123.645	977.215	899	799.4675
717.3825	647.04	606.4	584.7325	574.8175	539.435	622.9575	860.385	1051.4825	1177.6925	1178.9375	1115.0675	1128.585	1160.1025	1129.3775	1047.0575	1060.235	1045.8675	1078.02	1090.7925	1038.785	889.5625	828.0525	784.075
775.81	690.125	637.725	593.245	589.52	527.3375	537.685	699.1475	930.815	1224.6725	1262.2425	1203.955	1160.19	1161.8375	1112.19	995.19	959.86	991.58	989.83	1012.2825	1023.23	910.7375	850.42	788.76
700.07	619.485	584.355	560.5625	562.2425	554.3275	735.8375	1059.925	1092.865	1084.6775	1020.89	993.0875	1003.3925	1069.225	996.345	927.98	903.4975	940.17	1032.565	1101.895	1133.0625	1020.84	912.2325	801.645
708.42	620.3225	584.1525	576.5475	557.7375	553.5775	738.6675	1064.4525	1090.1225	1089.33	1020.055	1011.6125	992.305	1051.2725	986.0375	900.005	897.4225	926.88	1021.0575	1111.51	1116.515	1009.815	909.355	789.5325
703.085	629.67	585.27	566.845	571.4425	563.565	721.85	1070.05	1108.4125	1109.33	1023.6225	1014.3	1007.95	1051.135	1007.6575	946.445	908.97	959.1875	1044.6375	1118.89	1154.1275	1011.7275	923.8075	810.56
737.975	643.0925	599.2	571.3225	593.0725	560.925	743.315	1072.955	1086.5175	1087.5825	998.7425	976.63	1022.11	1054.4475	997.405	933.26	907.08	942.74	1020.565	1108.68	1126.105	996.4025	906.5925	810.905
698.2075	624.2025	579.625	572.3275	576.5575	562.515	681.1725	1015.7375	1065.1575	1074.79	1003.31	1007.45	1002.4975	1056.72	1002.325	941.075	916.4225	951.615	1078.635	1141.3025	1144.2525	1000.13	902.3675	805.8875
705.545	621.2325	576.9625	561.3725	562.5575	520.1725	590.925	844.0725	1047.5825	1210.31	1179.215	1139.6	1129.7325	1163.8625	1140.2825	1055.66	1029.2575	1064.185	1094.925	1118.575	1069.425	878.2775	828.4725	785.5275
743.7025	662.8075	616.905	600.8125	569.2475	510.4175	528.0975	667.1025	980.925	1253.43	1275.9125	1233.84	1164.62	1170.985	1128.5175	1005.29	960.855	963.8925	994.135	1011.815	1046.325	912.305	855.0075	791.4325
673.2725	600.4575	567.9725	562.8625	555.3825	555.7375	718.2825	1079.17	1117.11	1112.2825	1061.7375	1017.2975	1040.93	1075.605	1022.535	960.065	912.745	953.845	1029.8825	1107.0625	1155.1	1008.45	902.615	813.045
700.2825	606.5525	576.7025	563.035	562.0625	557.65	706.5875	1092.8	1117.4775	1118.6875	1072.1275	1037.6525	1066.295	1094.9025	1038.8275	954.9425	922.065	972.9925	1038.5575	1115.4775	1147.1525	994.5775	901.8975	803.9825
701.0425	609.64	567.415	563.78	567.55	561.0625	702.9325	1078.7775	1117.73	1114.785	1029.9725	1015.1625	1019.8975	1053.305	1007.7975	934.5825	915.6675	954.3975	1038.4975	1132.185	1149.6825	1016.365	929.8275	834.5075
704.8225	619.855	568.7325	567.445	572.1	558.61	719.34	1102.37	1162.775	1106.3375	1043.15	1015.0425	1032.96	1080.7625	1025.8225	964.28	900.63	929.67	1043.455	1118.2775	1123.2525	974.5825	890.3775	787.8875
706.0325	616.0625	577.0375	556.835	555.22	545.7175	684.3025	1056.475	1093.0875	1085.2425	1006.8625	971.615	1004.0575	1042.625	1012.1575	940.395	928.775	957.43	1046.605	1121.065	1135.8175	974.1525	887.8625	793.5575
730.275	644.15	586.0225	563.3925	563.19	532.045	577.8675	860.6875	1094.2975	1299.855	1225.47	1164.395	1166.1875	1195.69	1184.8	1077.775	1016.23	1060.88	1114.4775	1095.33	1041.375	880.34	835.0975	789.225
756.0275	671.96	637.7175	602.7175	588.5525	572.8175	534.8275	658.345	981.1375	1270.415	1295.1075	1252.94	1195.005	1174.5875	1113.31	981.1075	940.3825	962.505	1004.13	1015.5325	1020.475	889.2875	837.5325	771.15
686.86	608.845	575.5675	571.205	563.5675	553.0625	710.235	1058.1675	1095.715	1089.915	1029.72	980.55	995.8975	1033.8775	980.7225	903.4	873.91	901.1325	1007.57	1047.365	1105.0025	984.8525	891.8225	784.5375
691.2125	610.5125	573.765	558.14	561.14	546.2775	696.4925	1026.7825	1051.51	1055.04	1028.015	970.9875	996.5	1042.635	1001.435	910.025	882.99	926.02	1013.5775	1092.7075	1126.0375	989.1975	908.7925	831.21
710.3825	627.5325	570.7325	568.57	566.37	560.025	691.5825	1056.5475	1114.1975	1112.54	1082.905	1008.965	998.515	1066.56	1021.575	942.35	880.8675	922.815	1039.985	1109.1175	1125.905	990.605	885.4125	790.755
690.9175	628.5225	563.31	550.3975	548.28	545.23	696.2725	1037.755	1043.04	1062.5725	1002.55	944.0725	984.96	1014.4375	983.7325	897.1425	896.885	931.8225	1020.7575	1104.1325	1114.6225	958.1125	881.555	798.86
690.08	619.565	568.78	567.1775	551.1625	552.88	698.8725	1048.7025	1106.01	1097.3025	1024.28	1006.8175	995.6375	1052.14	1023.4475	938.725	925.7325	946.78	1034.7775	1126.085	1123.0275	973.7275	890.365	786.54
734.8175	645	591.355	571.0575	562.145	541.05	574.02	818.655	1031.45	1215.605	1188.9175	1136.3425	1131.5325	1168.63	1130.645	1068.2225	1039.67	1041.5025	1107.0025	1111.2175	1045.0125	870.205	823.53	797.1175
759.7175	677.1775	628.795	611.64	582.595	573.1075	519.1025	638.45	941.0325	1232.3725	1266.545	1212.7525	1172.6275	1170.635	1094.035	1005.4175	954.35	960.59	1006.405	1031.5775	1022.035	883.5375	832.855	791.34
690.6925	624.3825	577.4425	573.7975	564.99	551.235	678.285	1011.8475	1051.9175	1095.835	1041.94	1010.375	1036.125	1056.39	987.12	928.3725	893.705	921.015	1016.48	1080.1	1139.2375	974.6125	891.2975	804.095
706.4275	635.1975	593.395	582.805	579.7625	547.2825	712.1475	1047.315	1065.7225	1079.795	1008.16	984.8625	994.3575	1045.82	997.6525	897.2675	892.5175	937.255	1031.5925	1105.5275	1127.8325	984.7625	917.4325	842.72
706.9325	624.1475	600.765	583.3275	586	554.76	702.455	1034.2825	1065.5	1040.8525	966.865	967.79	1015.2525	1054.045	987.945	955.8275	906.32	949.4425	1063.21	1092.6375	1125.6125	973.32	912.81	833.48
732.2975	672.76	622.7625	596.225	594.7375	570.9075	710.29	1030.7275	1066.0075	1092.825	1047.535	998.06	1031.63	1075.945	1012.285	956	923.0175	948.8675	1046.63	1091.9575	1121.9275	976.2975	916.795	823.68
734.835	641.5725	603.11	584.675	585.765	576.025	721.965	1053.95	1107.425	1120.0525	1104.9725	1034.1	1045.2975	1094.775	1053.4375	989.3175	956.855	975.0875	1092.1475	1112.52	1123.3175	970.06	902.32	819.5075
731.515	660.2825	612.07	600.36	590.0675	551.9625	615.445	908.7475	1150.4075	1322.91	1262.06	1192.865	1182.6325	1218.4475	1186.525	1080.5125	1048.3975	1068.7075	1115.375	1091.345	1043.13	880.37	825.7025	779.7325
765.5825	699.6325	636.035	603.3675	589.95	577.4575	547.8325	693.0425	976.53	1256.87	1269.79	1213.485	1174.72	1193.575	1141.8975	1018.1175	982.59	963.385	1028.2875	1027.865	1040.065	894.98	841.355	774.63
695.28	630.17	593.8075	568.9275	572.985	561.3425	723.5325	1079.9375	1091.955	1087.14	1033.02	1002.4625	1016.785	1056.3825	978.325	921.9775	884.1675	929.715	1046.7225	1078.545	1146.505	977.945	876.59	793.5575
700.075	613.5925	620.5125	582.2925	564.995	551.5175	729.935	1073.4125	1099.89	1104.17	1061.9975	1024.1625	1032.17	1076.3825	998.335	906.83	876.345	916.255	1036.135	1060.7475	1106.365	967.5725	876.6975	799.8325
681.1175	603.7425	577.7075	557.2425	562.84	542.7375	719.85	1078.705	1098.8075	1087.89	1033.51	1002.465	1016.45	1039.5375	984.8025	932.6775	897.205	945.74	1075.84	1084.37	1100.435	965.9575	907.03	805.7675
693.9775	618.4375	584.8425	574.6175	564.6075	566.9025	730.2275	1081.595	1101.46	1084.7575	1029.8025	979.3675	995.4975	1054.8375	981.775	934.2975	894.5475	912.8375	1039.8375	1062.0725	1095.125	967.79	891.7525	833.1075
739.875	655.045	634.1575	604.2725	612.8975	565.88	711.1375	1081.6375	1103.6425	1098.5725	1062.1225	1017.3725	1033.58	1063.5975	1029.4825	969.9625	924.1825	962.98	1081.07	1077.8425	1069.6425	905.3525	850.5525	821.635
724.86	642.02	599.3025	588.0875	570.22	532.9775	593.6975	873.4275	1055.1975	1198.685	1164.835	1116.1075	1134.14	1139.5975	1122.0125	1029.0025	1020.155	1024.605	1111.8475	1062.6375	990.1125	854.6275	804.945	768.135
734.1375	669.07	626.435	599.35	600.2625	529.52	527.5875	705.34	985.26	1243.0925	1245.8075	1204.5725	1152.065	1132.5975	1084.6	986.55	923.215	932.94	1019.3275	974.8525	985.135	870.52	808.29	747.275
694.0775	617.88	592.1	585.0425	574.6425	570.3	718.0525	1070.405	1080.7375	1055.9125	1018.935	994.095	1012.6725	1036.3875	977.7875	904.68	898.6175	909.4075	1036.3375	1054.7575	1087.875	957.9275	877.6775	767.93
674.1725	609.3125	573.15	555.21	548.9425	544.365	711.99	1072.8475	1080.1	1059.835	1024.89	990.45	997.965	1044.595	980.2725	898.975	883.3375	920.7025	1041.7475	1068.5275	1090.6375	949.07	858.1575	769.61
689.205	605.5525	579.8075	555.9	553.725	537.5275	710.855	1047.845	1050.74	1049.6025	984.32	981.3325	976.335	1042.6775	965.5525	896.5975	887.4875	894.9825	1021.445	1064.8925	1086.815	949.685	861.12	798.275
681.395	608.61	585.84	560.8325	561.4925	539.7525	704.0425	1041.65	1041.035	1043.08	1009.1875	956.6175	967.915	1021.8975	956.085	908.005	859.09	898.8675	1021.9825	1034.995	1087.2275	967.11	858.655	787.0175
692.1425	616.4325	583.4375	555.0325	553.125	537.48	698.395	1081.29	1097.73	1120.4125	1061.3325	1030.6825	1030.83	1055.905	1024.2825	943.9875	919.615	944.605	1067.0175	1075.185	1081.105	953.275	870.6975	797.5975
716.39	648.41	589.9075	589.6575	567.3175	532.3	588.4725	873.1675	1097.8625	1198.07	1154.785	1111.3275	1101.86	1139.1425	1089.8075	1004.7175	1004.3275	1012.27	1093.9175	1050.0175	989.0475	872.295	818.7125	778.5225
729.15	674.5175	612.5325	586.3925	570.1325	512.9625	522.36	734.9575	1020.69	1300.0125	1320.9525	1232.4075	1167.6825	1188.685	1104.79	966.4825	898.72	903.9275	1005.8625	989.9225	987.7575	892.93	846.3175	773.3
679.865	604.8975	564.61	571.6675	566.1675	546.82	714.7	1089.675	1111.91	1132.605	1061.3	1008.2625	1016.73	1072.795	984.93	886.42	855.33	905.575	1022.4675	1070.0075	1116.765	1001.5575	862.825	802.675
707.1825	640.07	604.9675	598.515	592.6175	554.63	807.0475	1131.025	1164.0475	1058.3175	998.1725	960.87	965.485	1047.37	946.3675	886.05	859.105	893.1775	1015.21	1100.085	1119.5675	992.7725	840.5475	714.9475
692.4183333	611.1475	586.0933333	565.49	567.5216667	546.7625	727.3	1089.0125	1099.3925	1008.095	948.8775	894.6875	906.93	954.9325	884.375	850.6075	846.405	888.955	1031.4325	1058.6875	1094.1525	970.495	840.1025	761.54
660.81	575.9775	548.6775	530.9725	531.965	531.7525	716.1425	1072.0675	1057.7975	1058.1975	982.1725	941.995	973.0775	1023.5925	974.5525	908.455	861.3675	919.78	1043.8125	1073.24	1093.7875	968.4825	858.91	781.7825
660.15	589.69	555.1475	532.6275	535.275	523.5175	734.9275	1095.035	1100.825	1101.8625	1044.165	995.49	1000.63	1054.1375	989.7475	911.3075	895.0575	929.77	1063.4375	1072	1063.7175	937.585	833.7525	762.37
668.625	619.23	568.235	544.3875	541.5125	522.045	605.2375	888.2825	1047.1275	1198.7675	1147.08	1100.3075	1073.71	1119.675	1096.1825	1012.4	991.3175	1000.99	1078.885	1044.43	994.94	832.0575	793.225	759.115
706.5825	643.885	587.8225	542.1725	523.45	482.5025	514.2125	691.4475	941.2775	1215.425	1211.8325	1159.8525	1107.5325	1115.44	1054.635	945.1525	894.8425	905.9325	989.385	983.31	987.7575	866.0825	794.3275	762.2925
635.3575	570.3625	531.71	529.22	519.87	505.97	708.205	1108.285	1090.325	1112.67	1041.575	985.9275	1001.8125	1031.3475	1000.2625	913.3175	869.88	896.475	1010.4175	1075.585	1099.005	985.07	851.7825	768.185
650.8925	583.83	558.545	538.8675	526.245	518.1775	717.1225	1069.22	1048.8125	1023.365	957.0975	946.4475	946.19	991.6875	921.745	860.8825	840.4075	883.43	1000.4575	1055.025	1103.4025	954.0525	829.2375	746.6625
661.87	604.1225	574.365	560.8525	555.365	537.2225	719.7325	1083.31	1100.445	1091.165	998.61	961.115	989.3175	1029.5275	993.6925	905.335	860.2225	908.7075	1025.1425	1083.14	1112.705	979.555	884.1475	756.855
672.7525	586.0475	540.6475	519.7875	525.365	525.58	731.6575	1105.8125	1066.1875	1030.16	988.925	970.625	982.19	1029.125	993.99	898.235	879.3025	897.4675	1026.265	1081.9775	1086.9875	968.1525	874.4175	784.2175
656.2075	593.925	555.225	526.9325	525.795	525.525	728.03	1098.9075	1128.98	1111.73	1049.8675	1000.3375	998.5375	1070.3	1011.97	950.495	921.67	926.505	1071.6475	1077.1325	1074.345	948.555	877.0275	778.97
661.47	599.06	583.7525	528.58	524.0325	500.1475	607.49	924.735	1102.77	1227.8025	1207.77	1138.6125	1138.04	1172.69	1127.465	1061.3075	1019.235	1027.5175	1116.3025	1069.185	971.3825	858.165	792.695	750.895
693.0525	630.975	575.3925	546.43	538.6325	478.535	509.8525	742.4375	1035.4675	1265.025	1246.985	1203.8275	1137.215	1144.5275	1106.5125	943.81	860.045	893.3425	1000.14	992.915	988.59	861.6125	803.7525	744.11
638.555	584.655	551.6075	525.0975	519.665	520.08	725.4025	1089.4825	1090.155	1110.2475	1037.0125	988.3975	1016.7025	1039.0525	979.21	902.495	873.4425	903.75	1005.03	1076.9275	1100.9725	971.525	854.0325	759.87
653.89	573.1975	544.1575	517.7575	514.365	509.81	739.08	1103.815	1095.8775	1066.225	984.665	970.9325	988.7475	1035.9225	964.395	901.62	857.9375	888.63	1037.7775	1072.7825	1114.3725	976.5725	853.1875	765.0625
644.7325	579.655	534.91	523.34	523.21	523.28	736.035	1135.275	1107.835	1079.8325	1002.055	978.7925	1000.8125	1044.575	966.5475	916.83	867.36	913.4725	1046.3375	1075.395	1105.97	974.8375	848.45	756.2775
655.9625	582.9125	554.3425	526.915	524.825	512.4975	734.9575	1111.23	1096.2925	1058.5425	1012.55	982.41	992.385	1026.2625	962.8525	914.9425	864.91	907.2325	1058.3475	1072.24	1087.82	937.0625	847.3925	762.895
645.2575	592.8275	545.3125	514.7075	539.68	517.815	735.8925	1114.8125	1115.095	1094.43	1007.8125	1007.8825	1014.7425	1033.315	1013.0225	929.365	912.6425	941.52	1089.7975	1092.4075	1075.4875	921.6	856.6525	761.3775
684.685	596.0475	560.465	527.6675	525.035	504.3925	641.3125	941.4	1124.9075	1244.6375	1175.4175	1125.405	1130.71	1146.23	1128.335	1045.995	1008.36	1016.81	1128.09	1072.8825	998.3175	851.7675	788.735	743.2525
691.12	644.2675	589.8375	560.0225	547.17	525.965	564.6975	751.355	1019.6675	1250.2925	1226.6775	1177.4325	1124.975	1124.325	1054.8725	950.75	902.8325	913.5025	1010.195	1005.395	989.1425	859.785	794.575	730.5725
630.675	578.655	536.34	531.9475	526.335	520.2025	726.75	1084.64	1102.555	1056.7475	1013.435	988.4875	995.14	1030.7875	974.215	930.15	883.7075	894.8	1040.5925	1088.0775	1099.275	946.8	854.325	757.16
644.7325	580.495	529.2225	510.655	513.42	501.4625	729.98	1091.465	1078.4225	1046.315	990.5725	958.8025	962.4225	1008.8525	977.8575	912.355	862.9825	890.7525	1041.825	1073.415	1088.86	952.62	865.005	764.565
636.4025	573.7125	534.16	511.505	509.28	506.9275	737.22	1114.63	1108.395	1080.715	1000.8	994.795	999.49	1022.55	999.3275	911.175	889.715	906.085	1049.8375	1096.245	1101.1	942.645	865.245	760.705
654.87	572.68	524.71	516.08	512.9025	524.14	729.6375	1088.905	1088.2925	1024.44	980.88	972.925	972.58	1041.445	961.845	900.145	1002.94	1073.3525	1057.8425	1086.0025	1079.83	942.48	869.7	754.8275
635.7975	561.99	516.035	504.4125	507.07	510.9025	737.5175	1075.34	1091.805	1057.2775	1003.3275	995.4575	995.61	1041.5425	998.1125	943.6125	926.0675	929.825	1059.71	1093.5075	1073.695	919.9375	838.3975	754.2525
656.5625	586.96	550.285	541.15	514.9625	489.6325	615.4425	904.9125	1075.0325	1207.5475	1177.8325	1140.8725	1133.55	1159.11	1098.2425	1019.1975	996.43	987.0275	1095.9425	1058.6175	966.515	823.935	758.22	735.6325
